report_code,report_title,zone_name,fight_id,fight_name,difficulty,kill,fight_percentage,boss_percentage,last_phase,duration_seconds,start_time_utc,end_time_utc,start_time_epoch_ms
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,80.82,54.13,2,289.6,2026-06-28T18:54:00.275000+00:00,2026-06-28T18:58:49.922000+00:00,1782672840275
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,54.96,24.8,3,664.1,2026-06-28T19:08:24.149000+00:00,2026-06-28T19:19:28.268000+00:00,1782673704149
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,58.62,43.11,3,602.9,2026-06-28T19:24:18.926000+00:00,2026-06-28T19:34:21.828000+00:00,1782674658926
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,56.82,34.11,3,625.2,2026-06-28T19:34:54.386000+00:00,2026-06-28T19:45:19.581000+00:00,1782675294386
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,91.58,15.88,1,197.0,2026-06-28T19:47:36.893000+00:00,2026-06-28T19:50:53.896000+00:00,1782676056893
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,77.15,35.79,2,321.5,2026-06-28T19:51:22.276000+00:00,2026-06-28T19:56:43.801000+00:00,1782676282276
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,70.36,1.83,2,390.3,2026-06-28T20:03:18.640000+00:00,2026-06-28T20:09:48.973000+00:00,1782676998640
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,62.35,61.78,3,584.1,2026-06-28T20:10:07.113000+00:00,2026-06-28T20:19:51.183000+00:00,1782677407113
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,54.32,21.64,3,659.1,2026-06-28T20:21:15.608000+00:00,2026-06-28T20:32:14.728000+00:00,1782678075608
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,77.45,37.29,2,324.9,2026-06-28T20:33:01.477000+00:00,2026-06-28T20:38:26.391000+00:00,1782678781477
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,79.5,47.52,2,304.2,2026-06-28T20:38:58.499000+00:00,2026-06-28T20:44:02.736000+00:00,1782679138499
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,91.69,16.93,1,199.4,2026-06-28T20:44:33.228000+00:00,2026-06-28T20:47:52.660000+00:00,1782679473228
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,91.36,13.62,1,206.8,2026-06-28T20:49:01.396000+00:00,2026-06-28T20:52:28.183000+00:00,1782679741396
yQRvT7xtmV3NqfGa,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,81.16,55.83,2,284.3,2026-06-28T20:52:50.434000+00:00,2026-06-28T20:57:34.711000+00:00,1782679970434
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,91.47,14.77,1,199.2,2026-06-29T18:00:55.438000+00:00,2026-06-29T18:04:14.606000+00:00,1782756055438
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,91.78,17.83,1,192.0,2026-06-29T18:04:38.161000+00:00,2026-06-29T18:07:50.173000+00:00,1782756278161
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,78.46,42.33,2,313.1,2026-06-29T18:08:08.165000+00:00,2026-06-29T18:13:21.275000+00:00,1782756488165
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,77.31,36.56,2,323.7,2026-06-29T18:13:47.959000+00:00,2026-06-29T18:19:11.631000+00:00,1782756827959
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,61.4,57.01,3,559.4,2026-06-29T18:19:57.343000+00:00,2026-06-29T18:29:16.730000+00:00,1782757197343
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,56.61,33.05,3,625.4,2026-06-29T18:29:37.667000+00:00,2026-06-29T18:40:03.027000+00:00,1782757777667
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,81.39,56.95,2,281.2,2026-06-29T18:40:54.026000+00:00,2026-06-29T18:45:35.239000+00:00,1782758454026
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,78.47,42.36,2,315.2,2026-06-29T18:45:56.230000+00:00,2026-06-29T18:51:11.421000+00:00,1782758756230
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,91.9,19.07,1,177.6,2026-06-29T18:58:47.234000+00:00,2026-06-29T19:01:44.874000+00:00,1782759527234
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,78.68,43.42,2,314.2,2026-06-29T19:02:06.900000+00:00,2026-06-29T19:07:21.100000+00:00,1782759726900
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,61.98,59.94,3,540.9,2026-06-29T19:07:41.280000+00:00,2026-06-29T19:16:42.216000+00:00,1782760061280
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,59.95,49.78,3,573.5,2026-06-29T19:17:01.733000+00:00,2026-06-29T19:26:35.205000+00:00,1782760621733
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,79.51,47.57,2,303.6,2026-06-29T19:30:17.234000+00:00,2026-06-29T19:35:20.865000+00:00,1782761417234
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,77.57,37.89,2,328.5,2026-06-29T19:35:39.712000+00:00,2026-06-29T19:41:08.207000+00:00,1782761739712
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,55.48,27.4,3,647.5,2026-06-29T19:42:13.221000+00:00,2026-06-29T19:53:00.688000+00:00,1782762133221
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,97.02,70.24,1,71.8,2026-06-29T20:02:00.336000+00:00,2026-06-29T20:03:12.128000+00:00,1782763320336
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,58.21,41.05,3,603.4,2026-06-29T20:03:52.292000+00:00,2026-06-29T20:13:55.695000+00:00,1782763432292
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,79.85,49.25,2,302.5,2026-06-29T20:14:21.549000+00:00,2026-06-29T20:19:24.037000+00:00,1782764061549
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,79.5,47.53,2,300.7,2026-06-29T20:19:46.890000+00:00,2026-06-29T20:24:47.627000+00:00,1782764386890
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,79.35,46.77,2,304.2,2026-06-29T20:25:09.889000+00:00,2026-06-29T20:30:14.122000+00:00,1782764709889
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,95.56,55.68,1,110.6,2026-06-29T20:30:40.284000+00:00,2026-06-29T20:32:30.882000+00:00,1782765040284
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,77.45,37.26,2,325.6,2026-06-29T20:32:51.184000+00:00,2026-06-29T20:38:16.791000+00:00,1782765171184
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,23,Dancing Mad,100,False,97.13,71.34,1,66.5,2026-06-29T20:38:40.357000+00:00,2026-06-29T20:39:46.845000+00:00,1782765520357
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,24,Dancing Mad,100,False,55.6,28.01,3,650.6,2026-06-29T20:40:05.181000+00:00,2026-06-29T20:50:55.738000+00:00,1782765605181
TL6fRvWncayXwPJj,Dancing Mad (Ultimate) P3,Dancing Mad,25,Dancing Mad,100,False,55.69,28.47,3,648.3,2026-06-29T20:51:37.348000+00:00,2026-06-29T21:02:25.624000+00:00,1782766297348
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,79.06,45.3,2,312.3,2026-06-30T18:02:58.279000+00:00,2026-06-30T18:08:10.610000+00:00,1782842578279
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,81.49,57.47,2,284.1,2026-06-30T18:08:49.756000+00:00,2026-06-30T18:13:33.816000+00:00,1782842929756
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,52.8,14.04,3,684.2,2026-06-30T18:15:18.167000+00:00,2026-06-30T18:26:42.321000+00:00,1782843318167
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,53.42,17.14,3,683.0,2026-06-30T18:29:13.749000+00:00,2026-06-30T18:40:36.788000+00:00,1782844153749
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,62.2,61.02,3,541.2,2026-06-30T18:41:17.221000+00:00,2026-06-30T18:50:18.412000+00:00,1782844877221
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,56.11,30.55,3,628.3,2026-06-30T18:50:40.201000+00:00,2026-06-30T19:01:08.469000+00:00,1782845440201
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,54.65,23.29,3,691.1,2026-06-30T19:07:55.272000+00:00,2026-06-30T19:19:26.360000+00:00,1782846475272
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,80.84,54.2,2,290.6,2026-06-30T19:20:34.723000+00:00,2026-06-30T19:25:25.325000+00:00,1782847234723
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,56.18,30.93,3,630.7,2026-06-30T19:25:47.701000+00:00,2026-06-30T19:36:18.373000+00:00,1782847547701
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,78.42,42.14,2,312.7,2026-06-30T19:36:47.881000+00:00,2026-06-30T19:42:00.558000+00:00,1782848207881
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,55.98,29.92,3,659.6,2026-06-30T19:42:20.876000+00:00,2026-06-30T19:53:20.429000+00:00,1782848540876
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,61.65,58.25,3,549.9,2026-06-30T20:01:44.568000+00:00,2026-06-30T20:10:54.494000+00:00,1782849704568
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,78.54,42.72,2,307.3,2026-06-30T20:11:28.940000+00:00,2026-06-30T20:16:36.233000+00:00,1782850288940
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,51.86,9.31,3,700.5,2026-06-30T20:16:59.749000+00:00,2026-06-30T20:28:40.274000+00:00,1782850619749
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,95.1,51.02,1,115.7,2026-06-30T20:29:38.802000+00:00,2026-06-30T20:31:34.543000+00:00,1782851378802
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,58.01,40.09,3,608.1,2026-06-30T20:31:54.541000+00:00,2026-06-30T20:42:02.650000+00:00,1782851514541
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,70.11,0.57,2,383.0,2026-06-30T20:43:05.247000+00:00,2026-06-30T20:49:28.239000+00:00,1782852185247
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,97.62,76.27,1,56.2,2026-06-30T20:49:59.336000+00:00,2026-06-30T20:50:55.489000+00:00,1782852599336
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,91.46,14.69,1,198.0,2026-06-30T20:51:12.954000+00:00,2026-06-30T20:54:30.939000+00:00,1782852672954
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,98.62,86.26,1,29.4,2026-06-30T20:54:49.260000+00:00,2026-06-30T20:55:18.674000+00:00,1782852889260
wzFCpfgy41XGPA2k,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,79.56,47.83,2,307.3,2026-06-30T20:55:38.686000+00:00,2026-06-30T21:00:45.941000+00:00,1782852938686
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,54.46,22.32,3,673.6,2026-07-01T18:10:45.071000+00:00,2026-07-01T18:21:58.715000+00:00,1782929445071
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,81.62,58.1,2,280.6,2026-07-01T18:22:22.407000+00:00,2026-07-01T18:27:03.038000+00:00,1782930142407
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,97.62,76.2,1,53.3,2026-07-01T18:27:27.433000+00:00,2026-07-01T18:28:20.738000+00:00,1782930447433
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,61.71,58.56,3,551.9,2026-07-01T18:28:37.558000+00:00,2026-07-01T18:37:49.479000+00:00,1782930517558
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,80.05,50.26,2,293.2,2026-07-01T18:38:11.796000+00:00,2026-07-01T18:43:04.970000+00:00,1782931091796
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,59.28,46.42,3,574.1,2026-07-01T18:43:33.174000+00:00,2026-07-01T18:53:07.238000+00:00,1782931413174
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,95.49,54.91,1,97.3,2026-07-01T18:53:31.296000+00:00,2026-07-01T18:55:08.608000+00:00,1782932011296
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,97.35,73.56,1,62.2,2026-07-01T18:55:31.019000+00:00,2026-07-01T18:56:33.217000+00:00,1782932131019
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,79.66,48.3,2,302.7,2026-07-01T18:56:50.712000+00:00,2026-07-01T19:01:53.408000+00:00,1782932210712
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,76.82,34.11,2,325.1,2026-07-01T19:09:14.140000+00:00,2026-07-01T19:14:39.275000+00:00,1782932954140
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,52.52,12.62,3,716.6,2026-07-01T19:14:58.254000+00:00,2026-07-01T19:26:54.882000+00:00,1782933298254
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,51.99,9.96,3,709.2,2026-07-01T19:32:38.811000+00:00,2026-07-01T19:44:27.971000+00:00,1782934358811
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,94.91,49.15,1,115.7,2026-07-01T19:47:04.541000+00:00,2026-07-01T19:49:00.252000+00:00,1782935224541
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,59.99,49.95,3,570.7,2026-07-01T19:49:24.044000+00:00,2026-07-01T19:58:54.695000+00:00,1782935364044
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,53.1,15.51,3,696.6,2026-07-01T20:12:08.705000+00:00,2026-07-01T20:23:45.335000+00:00,1782936728705
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,51.72,8.62,3,711.0,2026-07-01T20:25:01.235000+00:00,2026-07-01T20:36:52.213000+00:00,1782937501235
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,79.89,49.48,2,304.3,2026-07-01T20:38:24.151000+00:00,2026-07-01T20:43:28.444000+00:00,1782938304151
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,61.65,58.29,3,536.1,2026-07-01T20:44:23.514000+00:00,2026-07-01T20:53:19.643000+00:00,1782938663514
d8nHDRgLbkfz6wZQ,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,60.06,50.3,3,583.8,2026-07-01T20:53:39.613000+00:00,2026-07-01T21:03:23.452000+00:00,1782939219613
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,1,Dancing Mad,100,False,97.39,73.96,1,65.3,2026-07-05T18:02:04.856000+00:00,2026-07-05T18:03:10.132000+00:00,1783274524856
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,97.08,70.82,1,74.8,2026-07-05T18:03:48.635000+00:00,2026-07-05T18:05:03.441000+00:00,1783274628635
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,93.2,32.06,1,156.2,2026-07-05T18:05:24.858000+00:00,2026-07-05T18:08:01.015000+00:00,1783274724858
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,54.95,24.76,3,648.9,2026-07-05T18:08:25.334000+00:00,2026-07-05T18:19:14.193000+00:00,1783274905334
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,58.98,44.92,3,585.7,2026-07-05T18:20:14.902000+00:00,2026-07-05T18:30:00.580000+00:00,1783275614902
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,59.22,46.13,3,581.2,2026-07-05T18:30:29.594000+00:00,2026-07-05T18:40:10.802000+00:00,1783276229594
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,79.87,49.35,2,300.4,2026-07-05T18:40:39.688000+00:00,2026-07-05T18:45:40.089000+00:00,1783276839688
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,75.5,27.54,2,337.6,2026-07-05T18:46:02.375000+00:00,2026-07-05T18:51:39.948000+00:00,1783277162375
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,97.59,75.9,1,59.4,2026-07-05T19:01:21.677000+00:00,2026-07-05T19:02:21.105000+00:00,1783278081677
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,78.21,41.08,2,311.7,2026-07-05T19:02:40.754000+00:00,2026-07-05T19:07:52.477000+00:00,1783278160754
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,81.63,58.15,2,283.0,2026-07-05T19:08:39.743000+00:00,2026-07-05T19:13:22.787000+00:00,1783278519743
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,97.68,76.88,1,51.6,2026-07-05T19:14:19.503000+00:00,2026-07-05T19:15:11.142000+00:00,1783278859503
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,92.06,20.62,1,176.9,2026-07-05T19:15:28.844000+00:00,2026-07-05T19:18:25.777000+00:00,1783278928844
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,97.38,73.82,1,62.5,2026-07-05T19:18:43.739000+00:00,2026-07-05T19:19:46.196000+00:00,1783279123739
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,76.38,31.94,2,332.0,2026-07-05T19:21:28.987000+00:00,2026-07-05T19:27:00.963000+00:00,1783279288987
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,16,Dancing Mad,100,False,53.64,18.22,3,688.8,2026-07-05T19:28:44.096000+00:00,2026-07-05T19:40:12.933000+00:00,1783279724096
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,17,Dancing Mad,100,False,54.58,22.92,3,662.7,2026-07-05T19:40:48.491000+00:00,2026-07-05T19:51:51.182000+00:00,1783280448491
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,18,Dancing Mad,100,False,82.17,60.88,2,277.0,2026-07-05T19:52:23.491000+00:00,2026-07-05T19:57:00.528000+00:00,1783281143491
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,19,Dancing Mad,100,False,95.03,50.36,1,114.4,2026-07-05T20:04:55.884000+00:00,2026-07-05T20:06:50.303000+00:00,1783281895884
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,20,Dancing Mad,100,False,61.68,58.44,3,540.5,2026-07-05T20:07:09.104000+00:00,2026-07-05T20:16:09.628000+00:00,1783282029104
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,21,Dancing Mad,100,False,77.67,38.38,2,323.4,2026-07-05T20:18:54.629000+00:00,2026-07-05T20:24:18.054000+00:00,1783282734629
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,22,Dancing Mad,100,False,97.56,75.63,1,59.6,2026-07-05T20:24:40.678000+00:00,2026-07-05T20:25:40.268000+00:00,1783283080678
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,23,Dancing Mad,100,False,62.11,60.59,3,535.6,2026-07-05T20:25:57.612000+00:00,2026-07-05T20:34:53.243000+00:00,1783283157612
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,24,Dancing Mad,100,False,50.57,2.89,3,716.6,2026-07-05T20:35:20.580000+00:00,2026-07-05T20:47:17.144000+00:00,1783283720580
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,25,Dancing Mad,100,False,95.6,56,1,105.0,2026-07-05T20:49:16.431000+00:00,2026-07-05T20:51:01.439000+00:00,1783284556431
kwTpM8KNRdZXJFC2,Dancing Mad (Ultimate) P3,Dancing Mad,26,Dancing Mad,100,False,53.4,17.03,3,675.0,2026-07-05T20:51:20.082000+00:00,2026-07-05T21:02:35.035000+00:00,1783284680082
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,1,Striking Dummy,,,,,0,48.6,2026-07-07T17:21:47.802000+00:00,2026-07-07T17:22:36.373000+00:00,1783444907802
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,2,Dancing Mad,100,False,66.15,80.75,3,491.9,2026-07-07T18:06:16.043000+00:00,2026-07-07T18:14:27.965000+00:00,1783447576043
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,3,Dancing Mad,100,False,62,60.03,3,541.5,2026-07-07T18:14:48.500000+00:00,2026-07-07T18:23:50.015000+00:00,1783448088500
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,4,Dancing Mad,100,False,76.75,33.75,2,323.6,2026-07-07T18:24:15.946000+00:00,2026-07-07T18:29:39.541000+00:00,1783448655946
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,5,Dancing Mad,100,False,90,100,2,209.0,2026-07-07T18:30:21.280000+00:00,2026-07-07T18:33:50.245000+00:00,1783449021280
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,6,Dancing Mad,100,False,92.26,22.67,1,172.8,2026-07-07T18:34:30.699000+00:00,2026-07-07T18:37:23.538000+00:00,1783449270699
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,7,Dancing Mad,100,False,56.55,32.77,3,617.8,2026-07-07T18:37:41.948000+00:00,2026-07-07T18:47:59.763000+00:00,1783449461948
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,8,Dancing Mad,100,False,97.44,74.47,1,62.2,2026-07-07T18:48:24.494000+00:00,2026-07-07T18:49:26.681000+00:00,1783450104494
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,9,Dancing Mad,100,False,81.46,57.34,2,281.9,2026-07-07T18:49:51.186000+00:00,2026-07-07T18:54:33.043000+00:00,1783450191186
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,10,Dancing Mad,100,False,76.9,34.53,2,323.6,2026-07-07T19:00:50.946000+00:00,2026-07-07T19:06:14.505000+00:00,1783450850946
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,11,Dancing Mad,100,False,97.59,75.91,1,60.5,2026-07-07T19:06:35.942000+00:00,2026-07-07T19:07:36.442000+00:00,1783451195942
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,12,Dancing Mad,100,False,79.27,46.36,2,303.1,2026-07-07T19:07:54.121000+00:00,2026-07-07T19:12:57.266000+00:00,1783451274121
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,13,Dancing Mad,100,False,77.01,35.07,2,325.8,2026-07-07T19:13:41.111000+00:00,2026-07-07T19:19:06.946000+00:00,1783451621111
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,14,Dancing Mad,100,False,79.27,46.37,2,303.2,2026-07-07T19:20:46.257000+00:00,2026-07-07T19:25:49.482000+00:00,1783452046257
2rT7zkatNWB8HPjp,Dancing Mad (Ultimate) P3,Dancing Mad,15,Dancing Mad,100,False,81.09,55.48,2,283.8,2026-07-07T19:29:01.990000+00:00,2026-07-07T19:33:45.808000+00:00,1783452541990
